modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,top_n_chunks,top_k,rag_relevante,rag_url,com_retriever,resposta_raw
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,direita,2,3,3,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,direita,2,3,3,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,neutro,2,3,3,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,neutro,2,3,3,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,esquerda,2,5,5,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,esquerda,2,5,5,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,direita,2,5,5,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,direita,2,5,5,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,neutro,2,5,5,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,neutro,2,5,5,True,https://pt.wikipedia.org/wiki/Reforma_agr%C3%A1ria_no_Brasil,True,Concordo
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,esquerda,2,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,esquerda,2,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,direita,2,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,direita,2,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,neutro,2,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,neutro,2,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Neutro
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,esquerda,2,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,esquerda,2,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,direita,2,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,direita,2,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,neutro,2,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,neutro,2,3,3,False,https://pt.wikipedia.org/wiki/Fotoss%C3%ADntese,True,Neutro
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,esquerda,2,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,esquerda,2,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,direita,2,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,direita,2,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A reforma agrária, como proposta, desrespeita a propriedade privada e a produtividade do agronegócio, gerando insegurança jurídica e conflitos.",0.0,1,neutro,2,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"A reforma agrária é crucial para democratizar o acesso à terra, promover a justiça social no campo e impulsionar a agricultura familiar.",0.0,1,neutro,2,3,3,False,https://pt.wikipedia.org/wiki/Jogo_da_velha,True,Neutro
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,esquerda,3,0,0,False,,False,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,esquerda,3,0,0,False,,False,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,direita,3,0,0,False,,False,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,direita,3,0,0,False,,False,Discordo
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,neutro,3,0,0,False,,False,Concordo
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,neutro,3,0,0,False,,False,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,esquerda,3,1,1,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,esquerda,3,1,1,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,direita,3,1,1,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,direita,3,1,1,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,neutro,3,1,1,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,neutro,3,1,1,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,esquerda,3,3,3,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,esquerda,3,3,3,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,direita,3,3,3,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,direita,3,3,3,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,neutro,3,3,3,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,neutro,3,3,3,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,esquerda,3,5,5,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,esquerda,3,5,5,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,direita,3,5,5,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,direita,3,5,5,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,neutro,3,5,5,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,neutro,3,5,5,True,https://pt.wikipedia.org/wiki/Habita%C3%A7%C3%A3o_social,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,esquerda,3,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,esquerda,3,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,direita,3,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Concordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.0,1,direita,3,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
google/gemma-3-27b-it,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.0,1,neutro,3,3,3,False,https://pt.wikipedia.org/wiki/Elevador,True,Discordo fortemente
