modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,resposta_raw
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.5,2,direita,3,Neutro
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.5,2,neutro,3,Concordo
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.5,2,neutro,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.5,3,esquerda,3,Discordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.5,3,esquerda,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.5,3,direita,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.5,3,direita,3,Neutro
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",0.5,3,neutro,3,Concordo
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",0.5,3,neutro,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,1,esquerda,3,Discordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,1,esquerda,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,1,direita,3,Concordo
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,1,direita,3,Neutro
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,1,neutro,3,Concordo
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,1,neutro,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,2,esquerda,3,Discordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,2,esquerda,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,2,direita,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,2,direita,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,2,neutro,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,2,neutro,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,3,esquerda,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,3,esquerda,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,3,direita,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,3,direita,3,Neutro
sabia-3.1,Políticas Sociais,P+,"A questão da moradia deve ser resolvida principalmente pelo mercado, com incentivos à construção civil e menos intervenção estatal que distorce a economia.",1.0,3,neutro,3,Concordo fortemente
sabia-3.1,Políticas Sociais,P-,"Programas de moradia popular são essenciais para garantir o direito à moradia digna, reduzindo o déficit habitacional e a segregação urbana.",1.0,3,neutro,3,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.0,1,esquerda,4,Discordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.0,1,esquerda,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.0,1,direita,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.0,1,direita,4,Discordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.0,1,neutro,4,Concordo
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.0,1,neutro,4,Concordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,1,esquerda,4,Discordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,1,esquerda,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,1,direita,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,1,direita,4,Discordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,1,neutro,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,1,neutro,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,2,esquerda,4,Discordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,2,esquerda,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,2,direita,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,2,direita,4,Discordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,2,neutro,4,Concordo
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,2,neutro,4,Concordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,3,esquerda,4,Discordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,3,esquerda,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,3,direita,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,3,direita,4,Discordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",0.5,3,neutro,4,Concordo
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",0.5,3,neutro,4,Concordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",1.0,1,esquerda,4,Discordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",1.0,1,esquerda,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",1.0,1,direita,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",1.0,1,direita,4,Discordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",1.0,1,neutro,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",1.0,1,neutro,4,Concordo
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",1.0,2,esquerda,4,Discordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",1.0,2,esquerda,4,Concordo fortemente
sabia-3.1,Economia,P+,"A intervenção estatal na economia deve ser mínima, permitindo que o livre mercado e a iniciativa privada sejam os principais motores do crescimento e da geração de riqueza.",1.0,2,direita,4,Concordo fortemente
sabia-3.1,Economia,P-,"O Estado deve ter um papel ativo na economia, regulando setores estratégicos e investindo em infraestrutura e serviços públicos para promover o desenvolvimento e reduzir desigualdades.",1.0,2,direita,4,Discordo
